sort_order,wmo,name,history_product,time_zone_name,TDZ,aifstime_utc,aifstime_local,lat,lon,apparent_t,cloud,cloud_base_m,cloud_oktas,cloud_type_id,cloud_type,delta_t,gust_kmh,gust_kt,air_temp,dewpt,press,press_msl,press_qnh,press_tend,rain_hour,rain_ten,rain_trace,rain_trace_time,rain_trace_time_utc,local_9am_date_time,local_9am_date_time_utc,duration_from_local_9am_date,rel_hum,sea_state,swell_dir_worded,swell_height,swell_period,vis_km,weather,wind_dir,wind_dir_deg,wind_spd_kmh,wind_spd_kt,wind_src
46,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719064000,20230719164000,-27.9396,153.1914,13,-,-9999,-9999,-9999,-,3.5,13,7,15.1,8.3,-9999,-9999,-9999,-,0,0,0.2,20230719164000,20230719064000,20230719090000,20230718230000,460,64,-,-,-9999,-9999,-,-,E,100,9,5,metar_10
47,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719063000,20230719163000,-27.9396,153.1914,13.3,-,-9999,-9999,-9999,-,3.7,11,6,15.4,8.2,-9999,-9999,-9999,-,0,0,0.2,20230719163000,20230719063000,20230719090000,20230718230000,450,62,-,-,-9999,-9999,-,-,E,90,9,5,metar_10
48,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719062000,20230719162000,-27.9396,153.1914,14.2,-,-9999,-9999,-9999,-,3.9,9,5,15.9,8.5,-9999,-9999,-9999,-,0,0,0.2,20230719162000,20230719062000,20230719090000,20230718230000,440,61,-,-,-9999,-9999,-,-,E,90,7,4,metar_10
49,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719061000,20230719161000,-27.9396,153.1914,14.6,-,-9999,-9999,-9999,-,4.1,9,5,16.3,8.5,-9999,-9999,-9999,-,0,0,0.2,20230719161000,20230719061000,20230719090000,20230718230000,430,60,-,-,-9999,-9999,-,-,E,80,7,4,metar_10
50,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719060000,20230719160000,-27.9396,153.1914,15,-,-9999,-9999,-9999,-,4.2,9,5,16.5,8.5,-9999,-9999,-9999,-,0,0,0.2,20230719160000,20230719060000,20230719090000,20230718230000,420,59,-,-,-9999,-9999,-,-,E,80,6,3,metar_10
51,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719055000,20230719155000,-27.9396,153.1914,15.2,-,-9999,-9999,-9999,-,4.4,9,5,16.7,8.4,-9999,-9999,-9999,-,0,0,0.2,20230719155000,20230719055000,20230719090000,20230718230000,410,58,-,-,-9999,-9999,-,-,E,80,6,3,metar_10
52,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719054000,20230719154000,-27.9396,153.1914,15.6,-,-9999,-9999,-9999,-,4.6,9,5,17.1,8.4,-9999,-9999,-9999,-,0,0,0.2,20230719154000,20230719054000,20230719090000,20230718230000,400,56,-,-,-9999,-9999,-,-,E,90,6,3,metar_10
53,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719053000,20230719153000,-27.9396,153.1914,17,-,-9999,-9999,-9999,-,5.1,6,3,17.8,8,-9999,-9999,-9999,-,0,0,0.2,20230719153000,20230719053000,20230719090000,20230718230000,390,52,-,-,-9999,-9999,-,-,E,80,2,1,metar_10
54,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719052000,20230719152000,-27.9396,153.1914,17.7,-,-9999,-9999,-9999,-,5.7,6,3,18.6,7.7,-9999,-9999,-9999,-,0,0,0.2,20230719152000,20230719052000,20230719090000,20230718230000,380,49,-,-,-9999,-9999,-,-,NNE,20,2,1,metar_10
55,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719051000,20230719151000,-27.9396,153.1914,16,-,-9999,-9999,-9999,-,7.6,13,7,18.7,2.7,-9999,-9999,-9999,-,0,0,0.2,20230719151000,20230719051000,20230719090000,20230718230000,370,34,-,-,-9999,-9999,-,-,NW,310,6,3,metar_10
56,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719050000,20230719150000,-27.9396,153.1914,17.2,-,-9999,-9999,-9999,-,8.1,9,5,19.3,2,-9999,-9999,-9999,-,0,0,0.2,20230719150000,20230719050000,20230719090000,20230718230000,360,31,-,-,-9999,-9999,-,-,NW,310,2,1,metar_10
57,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719045000,20230719145000,-27.9396,153.1914,17.2,-,-9999,-9999,-9999,-,8.2,7,4,19.3,1.9,-9999,-9999,-9999,-,0,0,0.2,20230719145000,20230719045000,20230719090000,20230718230000,350,31,-,-,-9999,-9999,-,-,W,280,2,1,metar_10
58,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719044000,20230719144000,-27.9396,153.1914,17.7,-,-9999,-9999,-9999,-,8,2,1,19.3,2.3,-9999,-9999,-9999,-,0,0,0.2,20230719144000,20230719044000,20230719090000,20230718230000,340,32,-,-,-9999,-9999,-,-,CALM,240,0,0,metar_10
59,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719043000,20230719143000,-27.9396,153.1914,17.1,-,-9999,-9999,-9999,-,8,6,3,19.1,2.2,-9999,-9999,-9999,-,0,0,0.2,20230719143000,20230719043000,20230719090000,20230718230000,330,32,-,-,-9999,-9999,-,-,W,270,2,1,metar_10
60,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719042000,20230719142000,-27.9396,153.1914,16,-,-9999,-9999,-9999,-,7.5,13,7,18.8,3.1,-9999,-9999,-9999,-,0,0,0.2,20230719142000,20230719042000,20230719090000,20230718230000,320,35,-,-,-9999,-9999,-,-,W,280,7,4,metar_10
61,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719041000,20230719141000,-27.9396,153.1914,16,-,-9999,-9999,-9999,-,8,11,6,18.9,1.6,-9999,-9999,-9999,-,0,0,0.2,20230719141000,20230719041000,20230719090000,20230718230000,310,31,-,-,-9999,-9999,-,-,W,280,6,3,metar_10
62,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719040000,20230719140000,-27.9396,153.1914,15.1,-,-9999,-9999,-9999,-,7.6,15,8,18.7,2.7,-9999,-9999,-9999,-,0,0,0.2,20230719140000,20230719040000,20230719090000,20230718230000,300,34,-,-,-9999,-9999,-,-,W,270,11,6,metar_10
63,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719035000,20230719135000,-27.9396,153.1914,15.3,-,-9999,-9999,-9999,-,7.8,13,7,18.7,2.1,-9999,-9999,-9999,-,0,0,0.2,20230719135000,20230719035000,20230719090000,20230718230000,290,33,-,-,-9999,-9999,-,-,WNW,300,9,5,metar_10
64,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719034000,20230719134000,-27.9396,153.1914,15.4,-,-9999,-9999,-9999,-,7.5,15,8,18.6,2.8,-9999,-9999,-9999,-,0,0,0.2,20230719134000,20230719034000,20230719090000,20230718230000,280,35,-,-,-9999,-9999,-,-,NW,320,9,5,metar_10
65,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719033000,20230719133000,-27.9396,153.1914,16.2,-,-9999,-9999,-9999,-,7.6,11,6,18.8,3,-9999,-9999,-9999,-,0,0,0.2,20230719133000,20230719033000,20230719090000,20230718230000,270,35,-,-,-9999,-9999,-,-,NW,320,6,3,metar_10
66,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719032000,20230719132000,-27.9396,153.1914,17.8,-,-9999,-9999,-9999,-,7.4,4,2,19.1,4,-9999,-9999,-9999,-,0,0,0.2,20230719132000,20230719032000,20230719090000,20230718230000,260,36,-,-,-9999,-9999,-,-,CALM,300,0,0,metar_10
67,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719031000,20230719131000,-27.9396,153.1914,17.8,-,-9999,-9999,-9999,-,7,2,1,19,4.8,-9999,-9999,-9999,-,0,0,0.2,20230719131000,20230719031000,20230719090000,20230718230000,250,39,-,-,-9999,-9999,-,-,CALM,230,0,0,metar_10
68,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719030000,20230719130000,-27.9396,153.1914,16.8,-,-9999,-9999,-9999,-,6.4,13,7,18.5,5.7,-9999,-9999,-9999,-,0,0,0.2,20230719130000,20230719030000,20230719090000,20230718230000,240,43,-,-,-9999,-9999,-,-,NW,310,4,2,metar_10
69,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719025000,20230719125000,-27.9396,153.1914,16.2,-,-9999,-9999,-9999,-,6.2,9,5,18.4,6.3,-9999,-9999,-9999,-,0,0,0.2,20230719125000,20230719025000,20230719090000,20230718230000,230,45,-,-,-9999,-9999,-,-,NW,310,7,4,metar_10
70,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719024000,20230719124000,-27.9396,153.1914,16.5,-,-9999,-9999,-9999,-,6.2,11,6,18.5,6.2,-9999,-9999,-9999,-,0,0,0.2,20230719124000,20230719024000,20230719090000,20230718230000,220,44,-,-,-9999,-9999,-,-,NW,310,6,3,metar_10
71,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719023000,20230719123000,-27.9396,153.1914,17.3,-,-9999,-9999,-9999,-,6.2,6,3,18.5,6.4,-9999,-9999,-9999,-,0,0,0.2,20230719123000,20230719023000,20230719090000,20230718230000,210,45,-,-,-9999,-9999,-,-,WNW,300,2,1,metar_10
72,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719022000,20230719122000,-27.9396,153.1914,16.5,-,-9999,-9999,-9999,-,6.2,9,5,18.2,6,-9999,-9999,-9999,-,0,0,0.2,20230719122000,20230719022000,20230719090000,20230718230000,200,44,-,-,-9999,-9999,-,-,WSW,250,4,2,metar_10
73,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719021000,20230719121000,-27.9396,153.1914,15.9,-,-9999,-9999,-9999,-,5.7,11,6,17.8,6.6,-9999,-9999,-9999,-,0,0,0.2,20230719121000,20230719021000,20230719090000,20230718230000,190,48,-,-,-9999,-9999,-,-,W,280,6,3,metar_10
74,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719020000,20230719120000,-27.9396,153.1914,17,-,-9999,-9999,-9999,-,5.6,7,4,18,7.2,-9999,-9999,-9999,-,0,0,0.2,20230719120000,20230719020000,20230719090000,20230718230000,180,49,-,-,-9999,-9999,-,-,SSE,160,2,1,metar_10
75,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719015000,20230719115000,-27.9396,153.1914,16.3,-,-9999,-9999,-9999,-,5.6,6,3,17.5,6.5,-9999,-9999,-9999,-,0,0,0.2,20230719115000,20230719015000,20230719090000,20230718230000,170,48,-,-,-9999,-9999,-,-,WSW,240,2,1,metar_10
76,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719014000,20230719114000,-27.9396,153.1914,15.6,-,-9999,-9999,-9999,-,5.3,6,3,17.1,6.6,-9999,-9999,-9999,-,0,0,0.2,20230719114000,20230719014000,20230719090000,20230718230000,160,50,-,-,-9999,-9999,-,-,SW,220,4,2,metar_10
77,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719013000,20230719113000,-27.9396,153.1914,15.5,-,-9999,-9999,-9999,-,5.2,6,3,17,6.8,-9999,-9999,-9999,-,0.2,0,0.2,20230719113000,20230719013000,20230719090000,20230718230000,150,51,-,-,-9999,-9999,-,-,WSW,250,4,2,metar_10
78,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719012000,20230719112000,-27.9396,153.1914,14.6,-,-9999,-9999,-9999,-,5.2,9,5,16.6,6.3,-9999,-9999,-9999,-,0.2,0,0.2,20230719112000,20230719012000,20230719090000,20230718230000,140,50,-,-,-9999,-9999,-,-,WSW,240,6,3,metar_10
79,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719011000,20230719111000,-27.9396,153.1914,14.6,-,-9999,-9999,-9999,-,4.7,7,4,16.4,7.2,-9999,-9999,-9999,-,0.2,0,0.2,20230719111000,20230719011000,20230719090000,20230718230000,130,54,-,-,-9999,-9999,-,-,W,260,6,3,metar_10
80,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719010000,20230719110000,-27.9396,153.1914,14.6,-,-9999,-9999,-9999,-,4.8,9,5,16.4,7,-9999,-9999,-9999,-,0.2,0,0.2,20230719110000,20230719010000,20230719090000,20230718230000,120,53,-,-,-9999,-9999,-,-,WSW,250,6,3,metar_10
81,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719005000,20230719105000,-27.9396,153.1914,14.5,-,-9999,-9999,-9999,-,4.6,9,5,16.4,7.4,-9999,-9999,-9999,-,0.2,0,0.2,20230719105000,20230719005000,20230719090000,20230718230000,110,55,-,-,-9999,-9999,-,-,W,270,7,4,metar_10
82,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719004000,20230719104000,-27.9396,153.1914,14.7,-,-9999,-9999,-9999,-,5,7,4,16.6,6.8,-9999,-9999,-9999,-,0.2,0.2,0.2,20230719104000,20230719004000,20230719090000,20230718230000,100,52,-,-,-9999,-9999,-,-,W,270,6,3,metar_10
83,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719003000,20230719103000,-27.9396,153.1914,15.3,-,-9999,-9999,-9999,-,5,7,4,16.8,7,-9999,-9999,-9999,-,0,0,0,20230719103000,20230719003000,20230719090000,20230718230000,90,52,-,-,-9999,-9999,-,-,W,260,4,2,metar_10
84,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719002000,20230719102000,-27.9396,153.1914,15.3,-,-9999,-9999,-9999,-,4.6,6,3,16.6,7.7,-9999,-9999,-9999,-,0,0,0,20230719102000,20230719002000,20230719090000,20230718230000,80,55,-,-,-9999,-9999,-,-,W,270,4,2,metar_10
85,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719001000,20230719101000,-27.9396,153.1914,15.3,-,-9999,-9999,-9999,-,4.7,6,3,16.6,7.5,-9999,-9999,-9999,-,0,0,0,20230719101000,20230719001000,20230719090000,20230718230000,70,55,-,-,-9999,-9999,-,-,W,260,4,2,metar_10
86,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719000000,20230719100000,-27.9396,153.1914,15.4,-,-9999,-9999,-9999,-,4.3,6,3,16.5,8.3,-9999,-9999,-9999,-,0,0,0,20230719100000,20230719000000,20230719090000,20230718230000,60,58,-,-,-9999,-9999,-,-,W,260,4,2,metar_10
87,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718235000,20230719095000,-27.9396,153.1914,15.1,-,-9999,-9999,-9999,-,4.6,7,4,16.7,7.9,-9999,-9999,-9999,-,0,0,0,20230719095000,20230718235000,20230719090000,20230718230000,50,56,-,-,-9999,-9999,-,-,WSW,250,6,3,metar_10
88,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718234000,20230719094000,-27.9396,153.1914,15.7,-,-9999,-9999,-9999,-,5.1,11,6,17.4,7.6,-9999,-9999,-9999,-,0,0,0,20230719094000,20230718234000,20230719090000,20230718230000,40,52,-,-,-9999,-9999,-,-,SSE,160,6,3,metar_10
89,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718233000,20230719093000,-27.9396,153.1914,15.7,-,-9999,-9999,-9999,-,6,7,4,17.5,5.4,-9999,-9999,-9999,-,0,0,0,20230719093000,20230718233000,20230719090000,20230718230000,30,45,-,-,-9999,-9999,-,-,SE,140,4,2,metar_10
90,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718232000,20230719092000,-27.9396,153.1914,15.4,-,-9999,-9999,-9999,-,5.7,7,4,17.4,6.1,-9999,-9999,-9999,-,0,0,0,20230719092000,20230718232000,20230719090000,20230718230000,20,47,-,-,-9999,-9999,-,-,SE,140,6,3,metar_10
91,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718231000,20230719091000,-27.9396,153.1914,16,-,-9999,-9999,-9999,-,6.1,7,4,17.5,5.2,-9999,-9999,-9999,-,0,0,0,20230719091000,20230718231000,20230719090000,20230718230000,10,44,-,-,-9999,-9999,-,-,SSE,150,2,1,metar_10
92,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718230000,20230719090000,-27.9396,153.1914,15.8,-,-9999,-9999,-9999,-,5.8,6,3,17.2,5.5,-9999,-9999,-9999,-,0,0,0,20230719090000,20230718230000,20230718090000,20230717230000,1440,46,-,-,-9999,-9999,-,-,SSE,150,2,1,metar_10
93,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718225000,20230719085000,-27.9396,153.1914,14.7,-,-9999,-9999,-9999,-,5.3,11,6,16.7,6.1,-9999,-9999,-9999,-,0,0,0,20230719085000,20230718225000,20230718090000,20230717230000,1430,49,-,-,-9999,-9999,-,-,SSE,150,6,3,metar_10
94,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718224000,20230719084000,-27.9396,153.1914,14.5,-,-9999,-9999,-9999,-,4.8,7,4,16.4,6.9,-9999,-9999,-9999,-,0,0,0,20230719084000,20230718224000,20230718090000,20230717230000,1420,53,-,-,-9999,-9999,-,-,SSE,160,6,3,metar_10
95,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718223000,20230719083000,-27.9396,153.1914,14.8,-,-9999,-9999,-9999,-,4.8,9,5,16.3,6.9,-9999,-9999,-9999,-,0,0,0,20230719083000,20230718223000,20230718090000,20230717230000,1410,53,-,-,-9999,-9999,-,-,S,170,4,2,metar_10
96,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718222000,20230719082000,-27.9396,153.1914,14,-,-9999,-9999,-9999,-,4.7,11,6,16.1,6.8,-9999,-9999,-9999,-,0,0,0,20230719082000,20230718222000,20230718090000,20230717230000,1400,54,-,-,-9999,-9999,-,-,SSE,160,7,4,metar_10
97,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718221000,20230719081000,-27.9396,153.1914,13.9,-,-9999,-9999,-9999,-,4.6,11,6,15.8,6.6,-9999,-9999,-9999,-,0,0,0,20230719081000,20230718221000,20230718090000,20230717230000,1390,54,-,-,-9999,-9999,-,-,SSE,150,6,3,metar_10
98,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718220000,20230719080000,-27.9396,153.1914,13.5,-,-9999,-9999,-9999,-,4.2,9,5,15.3,7.1,-9999,-9999,-9999,-,0,0,0,20230719080000,20230718220000,20230718090000,20230717230000,1380,58,-,-,-9999,-9999,-,-,SSE,160,6,3,metar_10
99,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718215000,20230719075000,-27.9396,153.1914,12.8,-,-9999,-9999,-9999,-,4.3,9,5,15,6.3,-9999,-9999,-9999,-,0,0,0,20230719075000,20230718215000,20230718090000,20230717230000,1370,56,-,-,-9999,-9999,-,-,SSE,160,7,4,metar_10
100,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718214000,20230719074000,-27.9396,153.1914,13.2,-,-9999,-9999,-9999,-,3.9,6,3,14.4,6.6,-9999,-9999,-9999,-,0,0,0,20230719074000,20230718214000,20230718090000,20230717230000,1360,59,-,-,-9999,-9999,-,-,S,170,2,1,metar_10
101,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718213000,20230719073000,-27.9396,153.1914,13,-,-9999,-9999,-9999,-,3.4,4,2,14,7.3,-9999,-9999,-9999,-,0,0,0,20230719073000,20230718213000,20230718090000,20230717230000,1350,64,-,-,-9999,-9999,-,-,SSW,200,2,1,metar_10
102,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718212000,20230719072000,-27.9396,153.1914,12.5,-,-9999,-9999,-9999,-,3.1,7,4,13.8,7.8,-9999,-9999,-9999,-,0,0,0,20230719072000,20230718212000,20230718090000,20230717230000,1340,67,-,-,-9999,-9999,-,-,S,170,4,2,metar_10
103,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718211000,20230719071000,-27.9396,153.1914,11.8,-,-9999,-9999,-9999,-,2.9,11,6,13.6,7.9,-9999,-9999,-9999,-,0,0,0,20230719071000,20230718211000,20230718090000,20230717230000,1330,68,-,-,-9999,-9999,-,-,SE,140,7,4,metar_10
104,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718210000,20230719070000,-27.9396,153.1914,12,-,-9999,-9999,-9999,-,2.6,7,4,13.2,8.1,-9999,-9999,-9999,-,0,0,0,20230719070000,20230718210000,20230718090000,20230717230000,1320,71,-,-,-9999,-9999,-,-,S,170,4,2,metar_10
105,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718205000,20230719065000,-27.9396,153.1914,12.4,-,-9999,-9999,-9999,-,2.3,6,3,13.1,8.7,-9999,-9999,-9999,-,0,0,0,20230719065000,20230718205000,20230718090000,20230717230000,1310,74,-,-,-9999,-9999,-,-,SSW,200,2,1,metar_10
106,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718204000,20230719064000,-27.9396,153.1914,12.5,-,-9999,-9999,-9999,-,2.2,4,2,13.1,8.9,-9999,-9999,-9999,-,0,0,0,20230719064000,20230718204000,20230718090000,20230717230000,1300,75,-,-,-9999,-9999,-,-,SSW,210,2,1,metar_10
107,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718203000,20230719063000,-27.9396,153.1914,12.3,-,-9999,-9999,-9999,-,2.1,4,2,12.9,8.8,-9999,-9999,-9999,-,0,0,0,20230719063000,20230718203000,20230718090000,20230717230000,1290,76,-,-,-9999,-9999,-,-,SW,220,2,1,metar_10
108,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718202000,20230719062000,-27.9396,153.1914,11.4,-,-9999,-9999,-9999,-,2.3,7,4,12.9,8.5,-9999,-9999,-9999,-,0,0,0,20230719062000,20230718202000,20230718090000,20230717230000,1280,74,-,-,-9999,-9999,-,-,SW,220,6,3,metar_10
109,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718201000,20230719061000,-27.9396,153.1914,11.8,-,-9999,-9999,-9999,-,2.3,6,3,12.9,8.4,-9999,-9999,-9999,-,0,0,0,20230719061000,20230718201000,20230718090000,20230717230000,1270,74,-,-,-9999,-9999,-,-,SW,220,4,2,metar_10
110,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718200000,20230719060000,-27.9396,153.1914,11.2,-,-9999,-9999,-9999,-,1.9,7,4,12.6,8.9,-9999,-9999,-9999,-,0,0,0,20230719060000,20230718200000,20230718090000,20230717230000,1260,78,-,-,-9999,-9999,-,-,SW,230,6,3,metar_10
111,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718195000,20230719055000,-27.9396,153.1914,11.7,-,-9999,-9999,-9999,-,1.5,6,3,12.5,9.6,-9999,-9999,-9999,-,0,0,0,20230719055000,20230718195000,20230718090000,20230717230000,1250,82,-,-,-9999,-9999,-,-,SW,230,4,2,metar_10
112,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718194000,20230719054000,-27.9396,153.1914,12.3,-,-9999,-9999,-9999,-,1.2,6,3,12.5,10.3,-9999,-9999,-9999,-,0,0,0,20230719054000,20230718194000,20230718090000,20230717230000,1240,86,-,-,-9999,-9999,-,-,WSW,240,2,1,metar_10
113,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718193000,20230719053000,-27.9396,153.1914,12.3,-,-9999,-9999,-9999,-,1.1,4,2,12.5,10.5,-9999,-9999,-9999,-,0,0,0,20230719053000,20230718193000,20230718090000,20230717230000,1230,88,-,-,-9999,-9999,-,-,W,260,2,1,metar_10
114,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230718192000,20230719052000,-27.9396,153.1914,12.8,-,-9999,-9999,-9999,-,0.9,6,3,12.8,11.2,-9999,-9999,-9999,-,0,0,0,20230719052000,20230718192000,20230718090000,20230717230000,1220,90,-,-,-9999,-9999,-,-,W,260,2,1,metar_10
0,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230720142000,20230721002000,-27.9395,153.1914,8.1,-,-9999,-9999,-9999,-,2,20,11,12.3,8.3,-9999,-9999,-9999,-,0,0,0,20230721002000,20230720142000,20230720090000,20230719230000,920,76,-,-,-9999,-9999,-,-,NW,310,20,11,metar_10
1,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230720141000,20230721001000,-27.9395,153.1914,8.2,-,-9999,-9999,-9999,-,1.8,22,12,12.3,8.8,-9999,-9999,-9999,-,0,0,0,20230721001000,20230720141000,20230720090000,20230719230000,910,79,-,-,-9999,-9999,-,-,NW,310,20,11,metar_10
2,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230720140000,20230721000000,-27.9395,153.1914,8.2,-,-9999,-9999,-9999,-,1.6,22,12,12.2,9.2,-9999,-9999,-9999,-,0,0,0,20230721000000,20230720140000,20230720090000,20230719230000,900,82,-,-,-9999,-9999,-,-,NW,310,20,11,metar_10
3,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230720135000,20230720235000,-27.9395,153.1914,8.3,-,-9999,-9999,-9999,-,1.5,24,13,12.2,9.4,-9999,-9999,-9999,-,0,0,0,20230720235000,20230720135000,20230720090000,20230719230000,890,83,-,-,-9999,-9999,-,-,NW,320,20,11,metar_10
4,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230720134000,20230720234000,-27.9395,153.1914,8,-,-9999,-9999,-9999,-,1.6,26,14,12.3,9.3,-9999,-9999,-9999,-,0,0,0,20230720234000,20230720134000,20230720090000,20230719230000,880,82,-,-,-9999,-9999,-,-,NW,320,22,12,metar_10
